id,created_at,repo,project,project_name,matriculation_number,task_id,question_key,search_query,engine,rerank_engine,gpt,config_hash,ratings,export_string
191,2026-06-12 16:17:15.153977+00,Apache,TIKA,Apache Tika,G8M4,Parse document,question1,parse document components,archrag,f,f,e35303aa8b692c1f,"[{""rating"": ""4"", ""issue_id"": ""TIKA-489""}, {""rating"": ""5"", ""issue_id"": ""TIKA-139""}, {""rating"": ""1"", ""issue_id"": ""TIKA-2230""}, {""rating"": ""3"", ""issue_id"": ""TIKA-343""}, {""rating"": ""5"", ""issue_id"": ""TIKA-100""}, {""rating"": ""2"", ""issue_id"": ""TIKA-2192""}, {""rating"": ""3"", ""issue_id"": ""TIKA-2932""}, {""rating"": ""2"", ""issue_id"": ""TIKA-3090""}, {""rating"": ""2"", ""issue_id"": ""TIKA-2435""}, {""rating"": ""3"", ""issue_id"": ""TIKA-1010""}]","(1,TIKA-489,4), (2,TIKA-139,5), (3,TIKA-2230,1), (4,TIKA-343,3), (5,TIKA-100,5), (6,TIKA-2192,2), (7,TIKA-2932,3), (8,TIKA-3090,2), (9,TIKA-2435,2), (10,TIKA-1010,3)"
192,2026-06-12 18:21:52.951913+00,Apache,TIKA,Apache Tika,G8M6,Parse document,question1,pipeline,pylucene,t,t,e35303aa8b692c1f,"[{""rating"": ""5"", ""issue_id"": ""TIKA-139""}, {""rating"": ""5"", ""issue_id"": ""TIKA-203""}, {""rating"": ""4"", ""issue_id"": ""TIKA-31""}, {""rating"": ""5"", ""issue_id"": ""TIKA-69""}, {""rating"": ""5"", ""issue_id"": ""TIKA-1420""}, {""rating"": ""4"", ""issue_id"": ""TIKA-775""}, {""rating"": ""4"", ""issue_id"": ""TIKA-447""}, {""rating"": ""5"", ""issue_id"": ""TIKA-40""}, {""rating"": ""5"", ""issue_id"": ""TIKA-126""}, {""rating"": ""4"", ""issue_id"": ""TIKA-2762""}]","(1,TIKA-139,5), (2,TIKA-203,5), (3,TIKA-31,4), (4,TIKA-69,5), (5,TIKA-1420,5), (6,TIKA-775,4), (7,TIKA-447,4), (8,TIKA-40,5), (9,TIKA-126,5), (10,TIKA-2762,4)"
193,2026-06-12 18:26:01.194627+00,Apache,TIKA,Apache Tika,G8M6,Parse document,question1,Metadata,pylucene,t,t,e35303aa8b692c1f,"[{""rating"": ""2"", ""issue_id"": ""TIKA-3216""}, {""rating"": ""4"", ""issue_id"": ""TIKA-139""}, {""rating"": ""2"", ""issue_id"": ""TIKA-3941""}, {""rating"": ""1"", ""issue_id"": ""TIKA-1913""}, {""rating"": ""3"", ""issue_id"": ""TIKA-884""}, {""rating"": ""3"", ""issue_id"": ""TIKA-447""}, {""rating"": ""5"", ""issue_id"": ""TIKA-1420""}, {""rating"": ""4"", ""issue_id"": ""TIKA-126""}, {""rating"": ""2"", ""issue_id"": ""TIKA-429""}, {""rating"": ""1"", ""issue_id"": ""TIKA-3450""}]","(1,TIKA-3216,2), (2,TIKA-139,4), (3,TIKA-3941,2), (4,TIKA-1913,1), (5,TIKA-884,3), (6,TIKA-447,3), (7,TIKA-1420,5), (8,TIKA-126,4), (9,TIKA-429,2), (10,TIKA-3450,1)"
194,2026-06-12 18:35:45.203091+00,Apache,TIKA,Apache Tika,G8M6,Parse document,question2,Resource Efficiency,pylucene,t,t,e35303aa8b692c1f,"[{""rating"": ""4"", ""issue_id"": ""TIKA-261""}, {""rating"": ""4"", ""issue_id"": ""TIKA-3053""}, {""rating"": ""5"", ""issue_id"": ""TIKA-662""}, {""rating"": ""4"", ""issue_id"": ""TIKA-3237""}, {""rating"": ""5"", ""issue_id"": ""TIKA-416""}, {""rating"": ""1"", ""issue_id"": ""TIKA-2956""}, {""rating"": ""3"", ""issue_id"": ""TIKA-814""}, {""rating"": ""1"", ""issue_id"": ""TIKA-1907""}, {""rating"": ""5"", ""issue_id"": ""TIKA-1375""}, {""rating"": ""5"", ""issue_id"": ""TIKA-1149""}]","(1,TIKA-261,4), (2,TIKA-3053,4), (3,TIKA-662,5), (4,TIKA-3237,4), (5,TIKA-416,5), (6,TIKA-2956,1), (7,TIKA-814,3), (8,TIKA-1907,1), (9,TIKA-1375,5), (10,TIKA-1149,5)"
195,2026-06-12 18:39:24.944742+00,Apache,TIKA,Apache Tika,G8M6,Parse document,question2,OutOfMemoryError,pylucene,t,t,e35303aa8b692c1f,"[{""rating"": ""5"", ""issue_id"": ""TIKA-1424""}, {""rating"": ""4"", ""issue_id"": ""TIKA-261""}, {""rating"": ""5"", ""issue_id"": ""TIKA-416""}, {""rating"": ""3"", ""issue_id"": ""TIKA-814""}, {""rating"": ""5"", ""issue_id"": ""TIKA-662""}, {""rating"": ""5"", ""issue_id"": ""TIKA-521""}, {""rating"": ""4"", ""issue_id"": ""TIKA-640""}, {""rating"": ""2"", ""issue_id"": ""TIKA-2619""}, {""rating"": ""4"", ""issue_id"": ""TIKA-591""}, {""rating"": ""3"", ""issue_id"": ""TIKA-2058""}]","(1,TIKA-1424,5), (2,TIKA-261,4), (3,TIKA-416,5), (4,TIKA-814,3), (5,TIKA-662,5), (6,TIKA-521,5), (7,TIKA-640,4), (8,TIKA-2619,2), (9,TIKA-591,4), (10,TIKA-2058,3)"
196,2026-06-12 18:51:29.621284+00,Apache,TIKA,Apache Tika,G8M6,Parse document,question3,Which external libraries or third-party parser tools are integrated into Apache Tika for parsing PDFs and Office documents?,pylucene,t,t,e35303aa8b692c1f,"[{""rating"": ""4"", ""issue_id"": ""TIKA-789""}, {""rating"": ""4"", ""issue_id"": ""TIKA-2855""}, {""rating"": ""4"", ""issue_id"": ""TIKA-3674""}, {""rating"": ""4"", ""issue_id"": ""TIKA-2834""}, {""rating"": ""5"", ""issue_id"": ""TIKA-3735""}, {""rating"": ""5"", ""issue_id"": ""TIKA-2702""}, {""rating"": ""4"", ""issue_id"": ""TIKA-810""}, {""rating"": ""4"", ""issue_id"": ""TIKA-1912""}, {""rating"": ""5"", ""issue_id"": ""TIKA-1089""}, {""rating"": ""5"", ""issue_id"": ""TIKA-1285""}]","(1,TIKA-789,4), (2,TIKA-2855,4), (3,TIKA-3674,4), (4,TIKA-2834,4), (5,TIKA-3735,5), (6,TIKA-2702,5), (7,TIKA-810,4), (8,TIKA-1912,4), (9,TIKA-1089,5), (10,TIKA-1285,5)"
197,2026-06-12 18:53:32.08282+00,Apache,TIKA,Apache Tika,G8M6,Parse document,question3,Tesseract,pylucene,t,t,e35303aa8b692c1f,"[{""rating"": ""4"", ""issue_id"": ""TIKA-789""}, {""rating"": ""4"", ""issue_id"": ""TIKA-765""}, {""rating"": ""4"", ""issue_id"": ""TIKA-3624""}, {""rating"": ""4"", ""issue_id"": ""TIKA-7""}, {""rating"": ""1"", ""issue_id"": ""TIKA-314""}, {""rating"": ""5"", ""issue_id"": ""TIKA-2069""}, {""rating"": ""5"", ""issue_id"": ""TIKA-1994""}, {""rating"": ""1"", ""issue_id"": ""TIKA-682""}, {""rating"": ""1"", ""issue_id"": ""TIKA-1224""}, {""rating"": ""1"", ""issue_id"": ""TIKA-2449""}]","(1,TIKA-789,4), (2,TIKA-765,4), (3,TIKA-3624,4), (4,TIKA-7,4), (5,TIKA-314,1), (6,TIKA-2069,5), (7,TIKA-1994,5), (8,TIKA-682,1), (9,TIKA-1224,1), (10,TIKA-2449,1)"
198,2026-06-12 19:14:42.71101+00,Apache,TIKA,Apache Tika,G11M5,Parse document,question1,parse document parser metadata Tika,archrag,t,f,e35303aa8b692c1f,"[{""rating"": ""4"", ""issue_id"": ""TIKA-3789""}, {""rating"": ""5"", ""issue_id"": ""TIKA-46""}, {""rating"": ""4"", ""issue_id"": ""TIKA-646""}, {""rating"": ""4"", ""issue_id"": ""TIKA-2086""}, {""rating"": ""5"", ""issue_id"": ""TIKA-3716""}, {""rating"": ""4"", ""issue_id"": ""TIKA-1445""}, {""rating"": ""3"", ""issue_id"": ""TIKA-3090""}, {""rating"": ""4"", ""issue_id"": ""TIKA-169""}, {""rating"": ""3"", ""issue_id"": ""TIKA-3824""}, {""rating"": ""4"", ""issue_id"": ""TIKA-3511""}]","(1,TIKA-3789,4), (2,TIKA-46,5), (3,TIKA-646,4), (4,TIKA-2086,4), (5,TIKA-3716,5), (6,TIKA-1445,4), (7,TIKA-3090,3), (8,TIKA-169,4), (9,TIKA-3824,3), (10,TIKA-3511,4)"
199,2026-06-12 19:44:27.713471+00,Apache,TIKA,Apache Tika,G10M3,Detect document type,question1,Apache Tika document type detection Detector MimeTypes Metadata TikaInputStream,archrag,f,f,e35303aa8b692c1f,"[{""rating"": ""4"", ""issue_id"": ""TIKA-309""}, {""rating"": ""4"", ""issue_id"": ""TIKA-3960""}, {""rating"": ""5"", ""issue_id"": ""TIKA-2648""}, {""rating"": ""4"", ""issue_id"": ""TIKA-1114""}, {""rating"": ""4"", ""issue_id"": ""TIKA-1485""}, {""rating"": ""3"", ""issue_id"": ""TIKA-1245""}, {""rating"": ""5"", ""issue_id"": ""TIKA-79""}, {""rating"": ""4"", ""issue_id"": ""TIKA-84""}, {""rating"": ""5"", ""issue_id"": ""TIKA-1164""}, {""rating"": ""4"", ""issue_id"": ""TIKA-257""}]","(1,TIKA-309,4), (2,TIKA-3960,4), (3,TIKA-2648,5), (4,TIKA-1114,4), (5,TIKA-1485,4), (6,TIKA-1245,3), (7,TIKA-79,5), (8,TIKA-84,4), (9,TIKA-1164,5), (10,TIKA-257,4)"
200,2026-06-12 19:56:28.786271+00,Apache,TIKA,Apache Tika,G10M3,Detect document type,question1,Tika MIME type detection components DefaultDetector MediaType parser selection,archrag,f,f,e35303aa8b692c1f,"[{""rating"": ""3"", ""issue_id"": ""TIKA-2945""}, {""rating"": ""3"", ""issue_id"": ""TIKA-1532""}, {""rating"": ""5"", ""issue_id"": ""TIKA-67""}, {""rating"": ""4"", ""issue_id"": ""TIKA-258""}, {""rating"": ""4"", ""issue_id"": ""TIKA-1114""}, {""rating"": ""2"", ""issue_id"": ""TIKA-899""}, {""rating"": ""3"", ""issue_id"": ""TIKA-898""}, {""rating"": ""4"", ""issue_id"": ""TIKA-841""}, {""rating"": ""4"", ""issue_id"": ""TIKA-1485""}, {""rating"": ""5"", ""issue_id"": ""TIKA-1120""}]","(1,TIKA-2945,3), (2,TIKA-1532,3), (3,TIKA-67,5), (4,TIKA-258,4), (5,TIKA-1114,4), (6,TIKA-899,2), (7,TIKA-898,3), (8,TIKA-841,4), (9,TIKA-1485,4), (10,TIKA-1120,5)"
201,2026-06-12 19:59:18.83437+00,Apache,JCLOUDS,Apache jclouds,G13M4,Support Microsoft Azure blob store,question1,Azure blob store components architecture,archrag,t,f,6cca46ea2899b485,"[{""rating"": ""3"", ""issue_id"": ""JCLOUDS-1335""}, {""rating"": ""2"", ""issue_id"": ""JCLOUDS-1107""}, {""rating"": ""2"", ""issue_id"": ""JCLOUDS-871""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-1554""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-212""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-1578""}, {""rating"": ""5"", ""issue_id"": ""JCLOUDS-894""}, {""rating"": ""2"", ""issue_id"": ""JCLOUDS-1243""}, {""rating"": ""1"", ""issue_id"": ""JCLOUDS-537""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-829""}]","(1,JCLOUDS-1335,3), (2,JCLOUDS-1107,2), (3,JCLOUDS-871,2), (4,JCLOUDS-1554,4), (5,JCLOUDS-212,3), (6,JCLOUDS-1578,3), (7,JCLOUDS-894,5), (8,JCLOUDS-1243,2), (9,JCLOUDS-537,1), (10,JCLOUDS-829,3)"
202,2026-06-12 20:08:39.203611+00,Apache,JCLOUDS,Apache jclouds,G13M4,Support Microsoft Azure blob store,question1,AzureBlob BlobStore connector interface,archrag,t,f,6cca46ea2899b485,"[{""rating"": ""3"", ""issue_id"": ""JCLOUDS-671""}, {""rating"": ""2"", ""issue_id"": ""JCLOUDS-871""}, {""rating"": ""1"", ""issue_id"": ""JCLOUDS-537""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-1578""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-829""}, {""rating"": ""2"", ""issue_id"": ""JCLOUDS-1335""}, {""rating"": ""5"", ""issue_id"": ""JCLOUDS-1557""}, {""rating"": ""1"", ""issue_id"": ""JCLOUDS-1107""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-828""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-1564""}]","(1,JCLOUDS-671,3), (2,JCLOUDS-871,2), (3,JCLOUDS-537,1), (4,JCLOUDS-1578,3), (5,JCLOUDS-829,4), (6,JCLOUDS-1335,2), (7,JCLOUDS-1557,5), (8,JCLOUDS-1107,1), (9,JCLOUDS-828,4), (10,JCLOUDS-1564,4)"
203,2026-06-12 20:19:47.799454+00,Apache,JCLOUDS,Apache jclouds,G13M4,Support Microsoft Azure blob store,question2,Azure blob store design pattern abstraction,archrag,t,f,6cca46ea2899b485,"[{""rating"": ""4"", ""issue_id"": ""JCLOUDS-212""}, {""rating"": ""2"", ""issue_id"": ""JCLOUDS-1335""}, {""rating"": ""1"", ""issue_id"": ""JCLOUDS-1107""}, {""rating"": ""1"", ""issue_id"": ""JCLOUDS-871""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-1578""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-1565""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-211""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-210""}, {""rating"": ""2"", ""issue_id"": ""JCLOUDS-1564""}, {""rating"": ""5"", ""issue_id"": ""JCLOUDS-299""}]","(1,JCLOUDS-212,4), (2,JCLOUDS-1335,2), (3,JCLOUDS-1107,1), (4,JCLOUDS-871,1), (5,JCLOUDS-1578,3), (6,JCLOUDS-1565,3), (7,JCLOUDS-211,3), (8,JCLOUDS-210,3), (9,JCLOUDS-1564,2), (10,JCLOUDS-299,5)"
204,2026-06-12 20:25:55.789318+00,Apache,JCLOUDS,Apache jclouds,G13M4,Support Microsoft Azure blob store,question2,Azure blob store error handling retry,archrag,t,f,6cca46ea2899b485,"[{""rating"": ""5"", ""issue_id"": ""JCLOUDS-1294""}, {""rating"": ""1"", ""issue_id"": ""JCLOUDS-871""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-1178""}, {""rating"": ""5"", ""issue_id"": ""JCLOUDS-1229""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-1296""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-1106""}, {""rating"": ""2"", ""issue_id"": ""JCLOUDS-795""}, {""rating"": ""2"", ""issue_id"": ""JCLOUDS-137""}, {""rating"": ""2"", ""issue_id"": ""JCLOUDS-342""}, {""rating"": ""1"", ""issue_id"": ""JCLOUDS-1244""}]","(1,JCLOUDS-1294,5), (2,JCLOUDS-871,1), (3,JCLOUDS-1178,3), (4,JCLOUDS-1229,5), (5,JCLOUDS-1296,4), (6,JCLOUDS-1106,3), (7,JCLOUDS-795,2), (8,JCLOUDS-137,2), (9,JCLOUDS-342,2), (10,JCLOUDS-1244,1)"
205,2026-06-12 20:26:44.562656+00,Apache,TIKA,Apache Tika,G10M5,Detect document type,question3,Apache Tika document type detection tools technologies,pylucene,t,t,e35303aa8b692c1f,"[{""rating"": ""5"", ""issue_id"": ""TIKA-789""}, {""rating"": ""5"", ""issue_id"": ""TIKA-1312""}, {""rating"": ""4"", ""issue_id"": ""TIKA-1958""}, {""rating"": ""5"", ""issue_id"": ""TIKA-2576""}, {""rating"": ""2"", ""issue_id"": ""TIKA-682""}, {""rating"": ""3"", ""issue_id"": ""TIKA-7""}, {""rating"": ""3"", ""issue_id"": ""TIKA-3667""}, {""rating"": ""5"", ""issue_id"": ""TIKA-1632""}, {""rating"": ""5"", ""issue_id"": ""TIKA-1286""}, {""rating"": ""5"", ""issue_id"": ""TIKA-6""}]","(1,TIKA-789,5), (2,TIKA-1312,5), (3,TIKA-1958,4), (4,TIKA-2576,5), (5,TIKA-682,2), (6,TIKA-7,3), (7,TIKA-3667,3), (8,TIKA-1632,5), (9,TIKA-1286,5), (10,TIKA-6,5)"
206,2026-06-12 20:29:55.768437+00,Apache,TIKA,Apache Tika,G2M2,Detect document type,question3,detector mime type detection,archrag,t,f,e35303aa8b692c1f,"[{""rating"": ""4"", ""issue_id"": ""TIKA-2005""}, {""rating"": ""5"", ""issue_id"": ""TIKA-2989""}, {""rating"": ""5"", ""issue_id"": ""TIKA-1312""}, {""rating"": ""5"", ""issue_id"": ""TIKA-2990""}, {""rating"": ""5"", ""issue_id"": ""TIKA-3960""}, {""rating"": ""2"", ""issue_id"": ""TIKA-1569""}, {""rating"": ""4"", ""issue_id"": ""TIKA-2238""}, {""rating"": ""5"", ""issue_id"": ""TIKA-1180""}, {""rating"": ""4"", ""issue_id"": ""TIKA-141""}, {""rating"": ""5"", ""issue_id"": ""TIKA-258""}]","(1,TIKA-2005,4), (2,TIKA-2989,5), (3,TIKA-1312,5), (4,TIKA-2990,5), (5,TIKA-3960,5), (6,TIKA-1569,2), (7,TIKA-2238,4), (8,TIKA-1180,5), (9,TIKA-141,4), (10,TIKA-258,5)"
207,2026-06-12 20:33:14.08244+00,Apache,JCLOUDS,Apache jclouds,G5M1,Support Microsoft Azure blob store,question1,Apache jclouds azureblob microsoft,archrag,f,f,6cca46ea2899b485,"[{""rating"": ""5"", ""issue_id"": ""JCLOUDS-818""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-871""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-1107""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-1394""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-1223""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-1558""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-186""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-671""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-548""}, {""rating"": ""5"", ""issue_id"": ""JCLOUDS-1557""}]","(1,JCLOUDS-818,5), (2,JCLOUDS-871,4), (3,JCLOUDS-1107,3), (4,JCLOUDS-1394,3), (5,JCLOUDS-1223,4), (6,JCLOUDS-1558,4), (7,JCLOUDS-186,4), (8,JCLOUDS-671,4), (9,JCLOUDS-548,4), (10,JCLOUDS-1557,5)"
208,2026-06-12 20:35:21.715257+00,Apache,JCLOUDS,Apache jclouds,G13M4,Support Microsoft Azure blob store,question3,Azure REST API technology integration,archrag,t,f,6cca46ea2899b485,"[{""rating"": ""3"", ""issue_id"": ""JCLOUDS-873""}, {""rating"": ""5"", ""issue_id"": ""JCLOUDS-1558""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-834""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-706""}, {""rating"": ""2"", ""issue_id"": ""JCLOUDS-839""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-867""}, {""rating"": ""2"", ""issue_id"": ""JCLOUDS-150""}, {""rating"": ""5"", ""issue_id"": ""JCLOUDS-1428""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-1564""}, {""rating"": ""2"", ""issue_id"": ""JCLOUDS-1247""}]","(1,JCLOUDS-873,3), (2,JCLOUDS-1558,5), (3,JCLOUDS-834,3), (4,JCLOUDS-706,3), (5,JCLOUDS-839,2), (6,JCLOUDS-867,3), (7,JCLOUDS-150,2), (8,JCLOUDS-1428,5), (9,JCLOUDS-1564,3), (10,JCLOUDS-1247,2)"
209,2026-06-12 20:36:22.298231+00,Apache,TIKA,Apache Tika,G2M2,Detect document type,question1,xml root detection detector xml mime type detection,archrag,t,f,e35303aa8b692c1f,"[{""rating"": ""5"", ""issue_id"": ""TIKA-2989""}, {""rating"": ""5"", ""issue_id"": ""TIKA-2990""}, {""rating"": ""3"", ""issue_id"": ""TIKA-2727""}, {""rating"": ""4"", ""issue_id"": ""TIKA-309""}, {""rating"": ""5"", ""issue_id"": ""TIKA-3960""}, {""rating"": ""5"", ""issue_id"": ""TIKA-3466""}, {""rating"": ""4"", ""issue_id"": ""TIKA-994""}, {""rating"": ""5"", ""issue_id"": ""TIKA-257""}, {""rating"": ""4"", ""issue_id"": ""TIKA-2004""}, {""rating"": ""2"", ""issue_id"": ""TIKA-1532""}]","(1,TIKA-2989,5), (2,TIKA-2990,5), (3,TIKA-2727,3), (4,TIKA-309,4), (5,TIKA-3960,5), (6,TIKA-3466,5), (7,TIKA-994,4), (8,TIKA-257,5), (9,TIKA-2004,4), (10,TIKA-1532,2)"
210,2026-06-12 20:37:35.314808+00,Apache,TIKA,Apache Tika,G10M5,Detect document type,question3,Integration of tools and technology for Apache Tika document type detection,pylucene,t,t,e35303aa8b692c1f,"[{""rating"": ""3"", ""issue_id"": ""TIKA-737""}, {""rating"": ""5"", ""issue_id"": ""TIKA-1312""}, {""rating"": ""5"", ""issue_id"": ""TIKA-228""}, {""rating"": ""4"", ""issue_id"": ""TIKA-605""}, {""rating"": ""5"", ""issue_id"": ""TIKA-6""}, {""rating"": ""5"", ""issue_id"": ""TIKA-1610""}, {""rating"": ""1"", ""issue_id"": ""TIKA-1696""}, {""rating"": ""3"", ""issue_id"": ""TIKA-1580""}, {""rating"": ""4"", ""issue_id"": ""TIKA-413""}, {""rating"": ""4"", ""issue_id"": ""TIKA-1958""}]","(1,TIKA-737,3), (2,TIKA-1312,5), (3,TIKA-228,5), (4,TIKA-605,4), (5,TIKA-6,5), (6,TIKA-1610,5), (7,TIKA-1696,1), (8,TIKA-1580,3), (9,TIKA-413,4), (10,TIKA-1958,4)"
211,2026-06-12 20:38:00.221006+00,Apache,JCLOUDS,Apache jclouds,G5M1,Support Microsoft Azure blob store,question1,AzureBlobStoreContextModule AzureBlobStore AzureBlobClient Azure Blob,archrag,f,f,6cca46ea2899b485,"[{""rating"": ""4"", ""issue_id"": ""JCLOUDS-871""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-1107""}, {""rating"": ""5"", ""issue_id"": ""JCLOUDS-1557""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-1578""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-1335""}, {""rating"": ""5"", ""issue_id"": ""JCLOUDS-299""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-671""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-186""}, {""rating"": ""2"", ""issue_id"": ""JCLOUDS-537""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-1243""}]","(1,JCLOUDS-871,4), (2,JCLOUDS-1107,3), (3,JCLOUDS-1557,5), (4,JCLOUDS-1578,4), (5,JCLOUDS-1335,3), (6,JCLOUDS-299,5), (7,JCLOUDS-671,4), (8,JCLOUDS-186,4), (9,JCLOUDS-537,2), (10,JCLOUDS-1243,3)"
212,2026-06-12 20:39:20.424612+00,Apache,JCLOUDS,Apache jclouds,G13M4,Support Microsoft Azure blob store,question3,Azure SDK tools blob implementation,archrag,t,f,6cca46ea2899b485,"[{""rating"": ""1"", ""issue_id"": ""JCLOUDS-871""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-671""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-1578""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-1554""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-1564""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-1335""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-186""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-887""}, {""rating"": ""5"", ""issue_id"": ""JCLOUDS-161""}, {""rating"": ""1"", ""issue_id"": ""JCLOUDS-537""}]","(1,JCLOUDS-871,1), (2,JCLOUDS-671,4), (3,JCLOUDS-1578,4), (4,JCLOUDS-1554,4), (5,JCLOUDS-1564,3), (6,JCLOUDS-1335,3), (7,JCLOUDS-186,4), (8,JCLOUDS-887,4), (9,JCLOUDS-161,5), (10,JCLOUDS-537,1)"
213,2026-06-12 20:43:42.053874+00,Apache,JCLOUDS,Apache jclouds,G5M1,Support Microsoft Azure blob store,question2,azureblob authentication oauth endpoint region multipart blobstore,archrag,f,f,6cca46ea2899b485,"[{""rating"": ""4"", ""issue_id"": ""JCLOUDS-871""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-671""}, {""rating"": ""5"", ""issue_id"": ""JCLOUDS-1554""}, {""rating"": ""2"", ""issue_id"": ""JCLOUDS-760""}, {""rating"": ""5"", ""issue_id"": ""JCLOUDS-1558""}, {""rating"": ""5"", ""issue_id"": ""JCLOUDS-1223""}, {""rating"": ""5"", ""issue_id"": ""JCLOUDS-1557""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-391""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-1472""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-186""}]","(1,JCLOUDS-871,4), (2,JCLOUDS-671,4), (3,JCLOUDS-1554,5), (4,JCLOUDS-760,2), (5,JCLOUDS-1558,5), (6,JCLOUDS-1223,5), (7,JCLOUDS-1557,5), (8,JCLOUDS-391,3), (9,JCLOUDS-1472,4), (10,JCLOUDS-186,4)"
214,2026-06-12 20:45:07.037901+00,Apache,TIKA,Apache Tika,G2M2,Detect document type,question2,"mime type detection accuracy
incorrect mime type detection
false positive mime detection
mime type detection fault",archrag,t,f,e35303aa8b692c1f,"[{""rating"": ""5"", ""issue_id"": ""TIKA-3590""}, {""rating"": ""5"", ""issue_id"": ""TIKA-3960""}, {""rating"": ""5"", ""issue_id"": ""TIKA-2648""}, {""rating"": ""4"", ""issue_id"": ""TIKA-79""}, {""rating"": ""5"", ""issue_id"": ""TIKA-384""}, {""rating"": ""4"", ""issue_id"": ""TIKA-1485""}, {""rating"": ""5"", ""issue_id"": ""TIKA-1034""}, {""rating"": ""5"", ""issue_id"": ""TIKA-851""}, {""rating"": ""5"", ""issue_id"": ""TIKA-257""}, {""rating"": ""5"", ""issue_id"": ""TIKA-913""}]","(1,TIKA-3590,5), (2,TIKA-3960,5), (3,TIKA-2648,5), (4,TIKA-79,4), (5,TIKA-384,5), (6,TIKA-1485,4), (7,TIKA-1034,5), (8,TIKA-851,5), (9,TIKA-257,5), (10,TIKA-913,5)"
215,2026-06-12 20:46:36.417506+00,Apache,JCLOUDS,Apache jclouds,G13M4,Support of Portability among providers,question1,portability provider abstraction components,archrag,t,f,6cca46ea2899b485,"[{""rating"": ""5"", ""issue_id"": ""JCLOUDS-895""}, {""rating"": ""5"", ""issue_id"": ""JCLOUDS-651""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-1253""}, {""rating"": ""5"", ""issue_id"": ""JCLOUDS-1337""}, {""rating"": ""3"", ""issue_id"": ""JCLOUDS-483""}, {""rating"": ""1"", ""issue_id"": ""JCLOUDS-156""}, {""rating"": ""4"", ""issue_id"": ""JCLOUDS-799""}, {""rating"": ""2"", ""issue_id"": ""JCLOUDS-785""}, {""rating"": ""5"", ""issue_id"": ""JCLOUDS-732""}, {""rating"": ""1"", ""issue_id"": ""JCLOUDS-421""}]","(1,JCLOUDS-895,5), (2,JCLOUDS-651,5), (3,JCLOUDS-1253,4), (4,JCLOUDS-1337,5), (5,JCLOUDS-483,3), (6,JCLOUDS-156,1), (7,JCLOUDS-799,4), (8,JCLOUDS-785,2), (9,JCLOUDS-732,5), (10,JCLOUDS-421,1)"
